segment_index,edge_id,global_i,global_j,src,dst,num_segments,num_unique_starts,num_unique_episodes,median_h,edge_bottleneck_score
93440,96,187256,187260,33,12,690,173,31,8.0,0.586989255123132
342735,377,118240,118244,232,252,1360,255,30,7.0,1.1940024538182468
507406,526,176818,176825,352,353,4882,1113,53,7.0,0.6701754396575299
217137,219,112531,112538,203,224,698,180,27,8.0,0.6191565157353949
347479,383,46822,46827,233,232,3420,720,69,7.0,1.1619791581108354
224426,228,91687,91691,205,206,1773,320,37,7.0,1.067174264901552
515100,534,86073,86075,361,341,1406,257,31,7.0,0.4920301440106474
912,2,37415,37419,3,4,5792,1015,65,7.0,0.5708371775563242
416819,450,45057,45064,301,281,2247,527,56,7.0,0.934839852702454
540943,563,39862,39870,387,388,1752,357,43,7.0,0.4438264341470948
287073,316,46611,46619,218,238,3208,669,39,7.0,0.8816696613244259
4221,2,137192,137194,3,4,5792,1015,65,7.0,0.5708371775563242
441216,472,45833,45842,307,326,49,12,4,8.0,0.389921676410541
303769,337,87974,87981,224,223,2188,512,43,7.0,0.6191565157353949
256806,276,46775,46781,212,232,4549,902,60,7.0,1.0962254186468878
564182,579,69911,69918,392,393,4751,1009,35,7.0,0.42516877339884
486313,509,186482,186490,332,353,512,150,35,8.0,1.119329782732733
238401,246,193442,193447,207,208,2651,480,51,7.0,1.3972225133438927
542322,563,193855,193860,387,388,1752,357,43,7.0,0.4438264341470948
76265,57,197088,197092,13,12,5022,865,46,7.0,0.4343780295618495
121322,126,22975,22982,54,53,2150,349,51,7.0,0.6145816993069612
250193,262,144666,144674,209,230,1019,291,39,8.0,1.2040851850136032
336149,372,162564,162572,232,213,1660,514,42,8.0,1.0962254186468878
438862,471,23250,23256,307,306,3304,699,36,7.0,0.4805973720292605
561476,577,110953,110959,392,372,1484,276,49,7.0,0.8635553308620566
373168,410,52366,52371,252,272,4224,748,64,7.0,1.1940024538182468
163379,170,128896,128905,126,106,1634,316,34,7.0,0.8607825119832312
476419,498,73239,73240,321,341,1461,285,33,7.0,0.54501111574303
109408,111,196542,196546,47,46,5678,1122,50,7.0,1.1664980998843535
66642,52,48804,48810,12,13,4827,970,38,7.0,0.4343780295618495
263853,279,46500,46505,213,214,1101,196,24,7.0,0.4101470785549331
59526,44,26421,26425,11,10,2237,406,56,7.0,0.6435638621308869
570046,581,149459,149460,393,392,4930,869,44,7.0,0.42516877339884
131474,138,130009,130017,86,87,3356,735,46,7.0,1.1216278354671452
349855,383,178383,178393,233,232,3420,720,69,7.0,1.1619791581108354
424933,458,15330,15339,304,303,2516,484,41,7.0,0.5022402655473627
121366,126,26381,26389,54,53,2150,349,51,7.0,0.6145816993069612
210527,213,33633,33636,198,218,3262,622,68,7.0,0.8816696613244259
245595,259,111669,111677,209,210,2324,461,60,7.0,1.2040851850136032
109729,112,28351,28356,47,67,1908,425,49,7.0,0.658386063454484
471595,492,190806,190816,317,318,524,121,16,7.0,0.5899983588744228
399539,431,153825,153835,281,261,1754,324,37,7.0,0.934839852702454
135038,140,149179,149188,86,107,806,260,38,8.0,1.1216278354671452
319615,354,81388,81393,229,230,3135,730,39,7.0,0.6928147497270761
40300,33,79069,79074,9,8,2461,466,59,7.0,0.8979178206761399
412382,447,150556,150566,300,281,493,145,24,8.0,0.934839852702454
103299,106,168299,168306,46,67,570,185,33,8.0,1.1664980998843535
525025,550,49321,49325,381,361,1326,263,39,6.0,0.3811421748763997
571015,581,166619,166625,393,392,4930,869,44,7.0,0.42516877339884
227480,236,106001,106011,206,205,652,146,18,7.0,1.067174264901552
160391,167,72464,72472,124,123,2933,579,43,7.0,0.6901232461389545
371131,408,121670,121675,252,232,1319,281,32,7.0,1.1940024538182468
384908,418,184595,184602,261,281,801,153,18,7.0,0.934839852702454
474244,495,135288,135293,321,300,197,70,14,8.0,0.54501111574303
352642,389,121765,121768,235,215,3043,744,48,7.0,0.7237432083932548
452694,477,34726,34729,313,292,1064,301,40,7.0,1.1119155647980608
541223,563,74998,75008,387,388,1752,357,43,7.0,0.4438264341470948
435600,468,114520,114530,306,307,3461,702,28,7.0,0.4805973720292605
457607,479,91242,91252,313,312,6124,1172,62,7.0,1.0310349539355537
325834,359,72727,72736,230,229,3372,705,51,7.0,0.6928147497270761
77287,62,49651,49656,26,6,884,196,27,6.0,0.6157022221184753
44577,34,73001,73007,9,10,6723,1315,66,7.0,0.8979178206761399
538029,562,71255,71263,387,386,3556,691,39,7.0,0.4438264341470948
255373,272,126731,126741,212,213,1444,330,41,7.0,0.5858748306458231
259014,276,132068,132072,212,232,4549,902,60,7.0,1.0962254186468878
343058,377,169460,169468,232,252,1360,255,30,7.0,1.1940024538182468
267243,285,159050,159057,214,213,378,78,11,7.0,0.4101470785549331
62234,45,178110,178120,11,12,1112,253,26,7.0,0.4773074013808554
430992,465,120781,120790,305,326,461,116,20,8.0,0.4571170268146547
450572,475,176232,176242,312,313,6951,1469,79,7.0,1.0310349539355537
244218,258,30608,30609,209,208,345,66,8,7.0,1.2040851850136032
55392,39,152400,152410,10,9,7588,1341,80,7.0,0.8979178206761399
521311,544,164952,164955,372,352,3304,604,64,7.0,0.8635553308620566
429007,462,150793,150800,305,304,1462,260,32,7.0,0.4571170268146547
32591,21,146978,146983,7,8,2059,347,42,7.0,0.5426091782944411
332869,371,83326,83336,232,212,3225,743,49,7.0,1.0962254186468878
506779,526,155069,155079,352,353,4882,1113,53,7.0,0.6701754396575299
98342,105,60457,60467,46,47,5614,1117,54,7.0,1.1664980998843535
479204,503,76570,76577,326,346,2223,405,41,7.0,0.389921676410541
468830,489,158286,158295,316,318,11,8,5,10.0,0.3489044765671307
125333,129,97703,97712,55,54,1964,388,48,7.0,0.5797911426204267
290704,320,27221,27229,221,241,1351,267,29,7.0,1.1119894608452026
104956,111,56469,56472,47,46,5678,1122,50,7.0,1.1664980998843535
291712,320,178903,178913,221,241,1351,267,29,7.0,1.1119894608452026
127951,133,4267,4269,67,87,1336,265,36,7.0,0.9820359200257924
460777,479,177446,177456,313,312,6124,1172,62,7.0,1.0310349539355537
386254,420,99802,99811,272,252,3139,673,55,7.0,1.1940024538182468
133255,139,47164,47169,86,106,1736,382,42,7.0,1.1216278354671452
448936,475,123588,123598,312,313,6951,1469,79,7.0,1.0310349539355537
193119,199,24406,24413,178,198,3781,724,66,7.0,0.6242252993529385
188018,194,136633,136642,167,166,1676,377,36,6.0,1.3357884073864643
488979,515,3191,3197,341,321,1836,402,39,7.0,0.54501111574303
303435,337,54295,54302,224,223,2188,512,43,7.0,0.6191565157353949
208215,211,6881,6888,198,178,1714,324,22,7.0,0.6242252993529385
37622,27,134355,134364,8,9,2161,394,43,7.0,0.8979178206761399
380406,416,38868,38871,261,241,2801,699,44,7.0,1.1119894608452026
381319,416,126490,126499,261,241,2801,699,44,7.0,1.1119894608452026
253001,267,197307,197314,210,229,1197,313,43,8.0,0.665031004775942
134214,139,149179,149181,86,106,1736,382,42,7.0,1.1216278354671452
103182,106,130659,130664,46,67,570,185,33,8.0,1.1664980998843535
388046,420,195355,195365,272,252,3139,673,55,7.0,1.1940024538182468
558507,575,148683,148686,390,389,5780,1058,60,7.0,0.7425888616027709
10376,4,173105,173112,4,3,4567,895,42,7.0,0.5708371775563242
381905,416,165208,165216,261,241,2801,699,44,7.0,1.1119894608452026
571557,581,177915,177925,393,392,4930,869,44,7.0,0.42516877339884
141451,145,174200,174203,87,107,2191,480,55,7.0,0.9820359200257924
347792,383,63890,63894,233,232,3420,720,69,7.0,1.1619791581108354
313284,348,29644,29654,227,226,2383,516,41,7.0,0.4615167349457846
545410,568,148660,148668,388,389,2407,439,67,7.0,0.7088659022355741
537193,562,3985,3986,387,386,3556,691,39,7.0,0.4438264341470948
416261,450,8814,8817,301,281,2247,527,56,7.0,0.934839852702454
400500,433,993,1003,281,301,1237,248,29,7.0,0.934839852702454
41278,33,159876,159884,9,8,2461,466,59,7.0,0.8979178206761399
460052,479,161554,161563,313,312,6124,1172,62,7.0,1.0310349539355537
482205,506,123254,123260,332,312,2453,501,54,7.0,1.119329782732733
3059,2,111865,111871,3,4,5792,1015,65,7.0,0.5708371775563242
18274,15,2940,2949,6,7,6148,1131,59,7.0,0.5426091782944411
509650,529,155079,155085,353,332,526,165,22,7.0,1.119329782732733
62299,45,180034,180042,11,12,1112,253,26,7.0,0.4773074013808554
558753,575,153093,153099,390,389,5780,1058,60,7.0,0.7425888616027709
437652,469,148831,148835,306,326,1496,269,35,7.0,0.4805973720292605
403864,438,123516,123521,292,293,678,163,33,6.0,1.1119155647980608
230801,240,29715,29721,206,226,2044,488,38,6.0,1.067174264901552
517130,538,193247,193254,367,347,381,69,7,7.0,0.4416835907527695
182998,190,456,459,166,186,2815,622,54,7.0,1.2843709165327069
173076,178,192273,192279,127,146,784,296,37,8.0,1.2918859947622392
145948,150,184161,184167,106,126,1286,253,33,7.0,0.8607825119832312
69352,52,175411,175419,12,13,4827,970,38,7.0,0.4343780295618495
383440,417,138589,138590,261,260,1892,528,38,7.0,0.524234110076884
223059,225,169023,169025,204,224,1532,316,32,6.0,0.7820937747631929
554617,572,195947,195957,389,390,7154,1413,89,7.0,0.7425888616027709
379542,416,15422,15431,261,241,2801,699,44,7.0,1.1119894608452026
109509,111,199123,199132,47,46,5678,1122,50,7.0,1.1664980998843535
27631,20,72312,72317,7,6,5706,1096,56,7.0,0.5426091782944411
396573,426,157979,157984,273,272,2980,593,41,7.0,0.8389728572309009
470299,491,144356,144363,317,316,2220,413,48,7.0,0.5899983588744228
355872,392,65474,65477,235,236,2500,583,40,7.0,0.7237432083932548
242631,252,104569,104577,208,209,2158,402,46,7.0,1.2040851850136032
169480,177,40174,40182,127,126,3197,604,48,7.0,1.181694780615308
370368,408,46478,46482,252,232,1319,281,32,7.0,1.1940024538182468
568829,581,50036,50039,393,392,4930,869,44,7.0,0.42516877339884
35,0,115011,115020,1,3,54,33,18,10.0,0.4477987774953572
279094,302,141454,141463,216,235,1104,261,45,8.0,0.7237432083932548
536675,561,116946,116949,387,367,802,171,26,7.0,0.4438264341470948
244368,258,149962,149972,209,208,345,66,8,7.0,1.2040851850136032
449313,475,132029,132038,312,313,6951,1469,79,7.0,1.0310349539355537
434289,468,37925,37934,306,307,3461,702,28,7.0,0.4805973720292605
509830,529,193131,193139,353,332,526,165,22,7.0,1.119329782732733
29093,20,100059,100068,7,6,5706,1096,56,7.0,0.5426091782944411
264045,279,60519,60526,213,214,1101,196,24,7.0,0.4101470785549331
83825,74,174132,174141,27,47,1222,241,27,7.0,1.2483050882681392
62375,45,192471,192481,11,12,1112,253,26,7.0,0.4773074013808554
442897,473,113000,113007,312,292,2905,704,68,7.0,1.1119155647980608
477596,501,37205,37212,326,306,841,165,21,7.0,0.4805973720292605
57469,40,76668,76670,10,11,1969,337,37,7.0,0.6435638621308869
296895,332,17005,17008,223,224,2604,557,36,7.0,0.6191565157353949
546584,571,48480,48487,389,388,1306,215,26,7.0,0.7088659022355741
486868,512,36886,36894,340,341,2285,409,25,7.0,0.4920301440106474
420481,451,183489,183495,301,300,2318,558,28,7.0,0.752293892421816
454315,478,70381,70389,313,293,1835,386,52,6.0,1.0310349539355537
236201,246,34028,34036,207,208,2651,480,51,7.0,1.3972225133438927
8176,4,103041,103051,4,3,4567,895,42,7.0,0.5708371775563242
416103,450,960,970,301,281,2247,527,56,7.0,0.934839852702454
493289,517,27759,27767,341,361,1018,206,23,7.0,0.4920301440106474
251665,265,168225,168235,210,209,1293,300,37,6.0,1.2040851850136032
139934,145,40232,40237,87,107,2191,480,55,7.0,0.9820359200257924
307332,341,151533,151537,226,207,935,305,32,8.0,1.3972225133438927
554699,574,120207,120216,390,388,74,39,18,10.0,0.7425888616027709
138820,143,172239,172246,87,86,3397,685,43,7.0,1.1216278354671452
87538,88,98312,98321,32,11,782,228,45,8.0,0.5472985106568845
82809,73,130870,130879,27,46,227,70,16,8.0,1.2483050882681392
46267,34,112116,112126,9,10,6723,1315,66,7.0,0.8979178206761399
542902,567,48486,48493,388,387,1172,210,23,7.0,0.4438264341470948
378782,414,141221,141225,260,261,2151,455,33,7.0,0.524234110076884
547858,572,11070,11076,389,390,7154,1413,89,7.0,0.7425888616027709
479705,503,147250,147259,326,346,2223,405,41,7.0,0.389921676410541
322125,357,63695,63699,230,209,1507,425,39,8.0,1.2040851850136032
381405,416,129822,129824,261,241,2801,699,44,7.0,1.1119894608452026
269619,292,182949,182955,215,214,568,126,17,7.0,0.6704601283040799
171769,177,168380,168387,127,126,3197,604,48,7.0,1.181694780615308
438834,471,23247,23252,307,306,3304,699,36,7.0,0.4805973720292605
188891,195,71919,71929,167,186,1279,385,39,8.0,1.3357884073864643
334211,371,148289,148293,232,212,3225,743,49,7.0,1.0962254186468878
199106,202,109735,109739,186,167,927,263,28,8.0,1.3357884073864643
122425,126,112020,112024,54,53,2150,349,51,7.0,0.6145816993069612
43809,34,44979,44986,9,10,6723,1315,66,7.0,0.8979178206761399
260036,276,183640,183642,212,232,4549,902,60,7.0,1.0962254186468878
81231,70,62037,62045,27,7,626,152,24,6.0,1.2483050882681392
404183,439,12238,12246,292,312,3429,611,67,7.0,1.1119155647980608
88015,89,12818,12827,32,12,1372,327,47,6.0,0.5472985106568845
44005,34,55785,55789,9,10,6723,1315,66,7.0,0.8979178206761399
186781,191,176905,176911,166,187,1046,282,32,8.0,1.141922868998979
182000,189,67678,67682,166,167,1340,319,38,6.0,1.3357884073864643
204641,207,109713,109714,187,167,2003,412,36,7.0,1.3357884073864643
520599,544,122037,122046,372,352,3304,604,64,7.0,0.8635553308620566
549854,572,74434,74441,389,390,7154,1413,89,7.0,0.7425888616027709
102730,105,199174,199182,46,47,5614,1117,54,7.0,1.1664980998843535
411770,445,176193,176196,293,313,818,191,37,6.0,1.0310349539355537
440765,471,171880,171889,307,306,3304,699,36,7.0,0.4805973720292605
99225,105,86375,86380,46,47,5614,1117,54,7.0,1.1664980998843535
482693,506,172501,172509,332,312,2453,501,54,7.0,1.119329782732733
6011,4,2130,2140,4,3,4567,895,42,7.0,0.5708371775563242
313858,348,59632,59639,227,226,2383,516,41,7.0,0.4615167349457846
216259,218,112488,112492,203,223,1634,339,35,6.0,0.4482084322085275
367882,405,15409,15415,241,261,2498,461,43,7.0,1.1119894608452026
278322,302,28919,28924,216,235,1104,261,45,8.0,0.7237432083932548
372027,410,11207,11216,252,272,4224,748,64,7.0,1.1940024538182468
438581,471,10993,10999,307,306,3304,699,36,7.0,0.4805973720292605
473568,494,176134,176144,318,317,2361,405,53,7.0,0.5899983588744228
26303,20,26668,26675,7,6,5706,1096,56,7.0,0.5426091782944411
411422,445,103663,103666,293,313,818,191,37,6.0,1.0310349539355537
50337,39,26055,26065,10,9,7588,1341,80,7.0,0.8979178206761399
281548,307,6862,6870,217,218,974,187,24,7.0,0.8816696613244259
382489,417,18926,18928,261,260,1892,528,38,7.0,0.524234110076884
466050,487,74296,74304,316,315,3884,690,66,7.0,0.6423751221008027
560942,577,50120,50122,392,372,1484,276,49,7.0,0.8635553308620566
346349,379,143201,143207,233,213,1606,399,51,6.0,1.1619791581108354
544102,568,39876,39882,388,389,2407,439,67,7.0,0.7088659022355741
329588,366,79499,79509,231,230,1502,278,37,7.0,1.1411627055128797
163851,170,168487,168494,126,106,1634,316,34,7.0,0.8607825119832312
489012,515,7906,7916,341,321,1836,402,39,7.0,0.54501111574303
208422,211,22214,22221,198,178,1714,324,22,7.0,0.6242252993529385
212821,213,173881,173885,198,218,3262,622,68,7.0,0.8816696613244259
397259,427,49530,49534,273,292,132,43,12,8.0,1.1119155647980608
240424,249,106922,106924,207,227,1391,345,33,6.0,1.3972225133438927
360175,397,33744,33754,236,235,4148,791,77,7.0,0.7237432083932548
372262,410,23442,23445,252,272,4224,748,64,7.0,1.1940024538182468
301097,334,83187,83190,224,204,1965,512,34,6.0,0.7820937747631929
300878,334,45208,45212,224,204,1965,512,34,6.0,0.7820937747631929
55861,39,172103,172107,10,9,7588,1341,80,7.0,0.8979178206761399
264121,279,77995,78004,213,214,1101,196,24,7.0,0.4101470785549331
470239,491,140109,140115,317,316,2220,413,48,7.0,0.5899983588744228
224644,228,100589,100598,205,206,1773,320,37,7.0,1.067174264901552
544958,568,94505,94507,388,389,2407,439,67,7.0,0.7088659022355741
559000,575,156739,156746,390,389,5780,1058,60,7.0,0.7425888616027709
460251,479,169201,169210,313,312,6124,1172,62,7.0,1.0310349539355537
338715,376,52615,52620,232,233,3684,906,62,6.0,1.1619791581108354
29742,20,120168,120172,7,6,5706,1096,56,7.0,0.5426091782944411
355586,392,34347,34357,235,236,2500,583,40,7.0,0.7237432083932548
308004,343,40300,40306,226,227,2314,483,33,6.0,0.4615167349457846
498113,522,110464,110469,347,346,1760,397,24,7.0,0.4416835907527695
113782,117,76729,76738,52,53,1727,391,35,7.0,0.6145816993069612
230001,237,173768,173773,206,207,2772,530,75,7.0,1.3972225133438927
240238,249,59593,59602,207,227,1391,345,33,6.0,1.3972225133438927
300448,334,17063,17070,224,204,1965,512,34,6.0,0.7820937747631929
226506,233,124853,124859,206,186,1044,202,23,7.0,1.2843709165327069
243553,252,180606,180611,208,209,2158,402,46,7.0,1.2040851850136032
100075,105,103116,103126,46,47,5614,1117,54,7.0,1.1664980998843535
554677,573,190642,190652,390,372,18,10,6,10.0,0.8635553308620566
28894,20,92540,92541,7,6,5706,1096,56,7.0,0.5426091782944411
387336,420,154821,154825,272,252,3139,673,55,7.0,1.1940024538182468
223877,228,39285,39287,205,206,1773,320,37,7.0,1.067174264901552
46571,34,130347,130353,9,10,6723,1315,66,7.0,0.8979178206761399
130448,138,58617,58624,86,87,3356,735,46,7.0,1.1216278354671452
540849,563,24938,24945,387,388,1752,357,43,7.0,0.4438264341470948
145643,150,130918,130927,106,126,1286,253,33,7.0,0.8607825119832312
480254,503,193349,193356,326,346,2223,405,41,7.0,0.389921676410541
228306,237,44204,44208,206,207,2772,530,75,7.0,1.3972225133438927
359389,395,188910,188912,236,216,795,211,29,5.0,0.6119887066641122
153004,160,181803,181805,122,121,818,145,20,7.0,0.6495529827524277
563780,579,50030,50036,392,393,4751,1009,35,7.0,0.42516877339884
496006,519,148493,148503,346,347,2141,403,20,7.0,0.4416835907527695
146142,151,109188,109198,106,127,384,98,18,8.0,1.181694780615308
160390,167,72464,72471,124,123,2933,579,43,7.0,0.6901232461389545
216753,219,8346,8356,203,224,698,180,27,8.0,0.6191565157353949
31458,21,34976,34982,7,8,2059,347,42,7.0,0.5426091782944411
49851,39,18121,18128,10,9,7588,1341,80,7.0,0.8979178206761399
453158,477,111491,111496,313,292,1064,301,40,7.0,1.1119155647980608
248903,261,168206,168214,209,229,2724,563,46,6.0,1.2040851850136032
211309,213,77228,77236,198,218,3262,622,68,7.0,0.8816696613244259
491698,516,49426,49429,341,340,2335,564,34,7.0,0.4920301440106474
14693,10,16158,16167,5,6,1744,340,37,7.0,0.4942256235210543
280718,306,68018,68022,217,216,1085,243,26,7.0,0.5697363003069251
58920,43,8513,8523,11,9,135,75,34,10.0,0.8979178206761399
72534,57,45789,45799,13,12,5022,865,46,7.0,0.4343780295618495
377204,414,3333,3343,260,261,2151,455,33,7.0,0.524234110076884
351469,389,51823,51824,235,215,3043,744,48,7.0,0.7237432083932548
542507,567,1670,1679,388,387,1172,210,23,7.0,0.4438264341470948
486566,512,378,383,340,341,2285,409,25,7.0,0.4920301440106474
262141,278,46771,46778,213,212,1967,412,44,6.0,0.5858748306458231
129090,133,167279,167286,67,87,1336,265,36,7.0,0.9820359200257924
215340,218,16993,17000,203,223,1634,339,35,6.0,0.4482084322085275
247864,261,100668,100674,209,229,2724,563,46,6.0,1.2040851850136032
354782,390,141413,141419,235,216,1131,337,39,8.0,0.7237432083932548
14311,9,139993,140003,5,4,1460,262,31,7.0,0.5708371775563242
363593,397,194847,194849,236,235,4148,791,77,7.0,0.7237432083932548
288043,316,87185,87193,218,238,3208,669,39,7.0,0.8816696613244259
146737,153,142779,142785,107,86,661,159,24,8.0,1.1216278354671452
